TextContent,TextType,url,Creator,CreatedAt,IssueID,RelatedPrID,IssueCategory,IsMPLF,CleanedTextContent
"@leezu - for now, I've just added an item here - https://github.com/apache/incubator-mxnet/issues/18896 - I keep it as a TODO list for AMP, of sorts. Still, can create a separate issue if you prefer to track it like this.
About adding it before the stable 2.0 release, well... To be clear - it's not just a matter of exposing something existing via a new API. Also, I'd like to clarify our plans about https://github.com/apache/incubator-mxnet/issues/18697 first, since it affects pretty much everything AMP-related.
When do we expect the stable 2.0 release? We still have some other, higher-priority items to fix.
Finally, my hope was that if a new API is going to be a strict superset of already existing one - i.e., we'll still keep amp.init() call, but also add a way to turn it off - may be it's acceptable to add it later? Or, to put it differently, may be it's less of an issue to add a new APIs, as long as we are not removing anything?",PrComment,https://github.com/apache/mxnet/pull/19488#discussion_r527182329,mk-61,2020-11-19 20:36:52,19463,19488,Data bug,1,"@leezu - for now, I've just added an item here - [url] - I keep it as a TODO list for AMP, of sorts. Still, can create a separate issue if you prefer to track it like this. About adding it before the stable 2.0 release, well... To be clear - it's not just a matter of exposing something existing via a new API. Also, I'd like to clarify our plans about [url] first, since it affects pretty much everything AMP-related. When do we expect the stable 2.0 release? We still have some other, higher-priority items to fix. Finally, my hope was that if a new API is going to be a strict superset of already existing one - i.e., we'll still keep amp.init() call, but also add a way to turn it off - may be it's acceptable to add it later? Or, to put it differently, may be it's less of an issue to add a new APIs, as long as we are not removing anything?"
"> @leezu - for now, I've just added an item here - #18896 - I keep it as a TODO list for AMP, of sorts. Still, can create a separate issue if you prefer to track it like this.

That's fine. Thank you

>  About adding it before the stable 2.0 release, well... To be clear - it's not just a matter of exposing something existing via a new API. Also, I'd like to clarify our plans about #18697 first, since it affects pretty much everything AMP-related.

Using a graph pass may address the current issue of global state. A potential downside is that graph pass will only work with hybrid models.

> When do we expect the stable 2.0 release? We still have some other, higher-priority items to fix.

We'd like to create an Alpha release soon. There is no date for a stable release yet.

>  Finally, my hope was that if a new API is going to be a strict superset of already existing one - i.e., we'll still keep amp.init() call, but also add a way to turn it off - may be it's acceptable to add it later? Or, to put it differently, may be it's less of an issue to add a new APIs, as long as we are not removing anything?

It's fine to change the API in 2.0, if we feel it should be improved.",PrComment,https://github.com/apache/mxnet/pull/19488#discussion_r527195906,leezu,2020-11-19 21:01:57,19463,19488,Data bug,1,"> @leezu - for now, I've just added an item here - #18896 - I keep it as a TODO list for AMP, of sorts. Still, can create a separate issue if you prefer to track it like this. That's fine. Thank you > About adding it before the stable 2.0 release, well... To be clear - it's not just a matter of exposing something existing via a new API. Also, I'd like to clarify our plans about #18697 first, since it affects pretty much everything AMP-related. Using a graph pass may address the current issue of global state. A potential downside is that graph pass will only work with hybrid models. > When do we expect the stable 2.0 release? We still have some other, higher-priority items to fix. We'd like to create an Alpha release soon. There is no date for a stable release yet. > Finally, my hope was that if a new API is going to be a strict superset of already existing one - i.e., we'll still keep amp.init() call, but also add a way to turn it off - may be it's acceptable to add it later? Or, to put it differently, may be it's less of an issue to add a new APIs, as long as we are not removing anything? It's fine to change the API in 2.0, if we feel it should be improved."
"I think we can try another strange-looking shape, e.g., (32765, 511)",PrComment,https://github.com/apache/mxnet/pull/19596#discussion_r532360133,sxjscience,2020-11-30 05:48:05,19595,19596,Algorithm design bug,1,"I think we can try another strange-looking shape, e.g., (32765, 511)"
The only requirement for triggering the bug is that the total size needs to be greater than the chunk size used by miniz when writing to the file ,PrComment,https://github.com/apache/mxnet/pull/19596#discussion_r532688411,leezu,2020-11-30 15:36:54,19595,19596,Algorithm design bug,1,The only requirement for triggering the bug is that the total size needs to be greater than the chunk size used by miniz when writing to the file
"adding a few varied sizes may help capture other bugs in the future, including those on the very small and very large ends.",PrComment,https://github.com/apache/mxnet/pull/19596#discussion_r532692168,szha,2020-11-30 15:41:48,19595,19596,Algorithm design bug,1,"adding a few varied sizes may help capture other bugs in the future, including those on the very small and very large ends."
"that said, I think fixing the bug is more urgent and I'm ok with merging it once CI passes",PrComment,https://github.com/apache/mxnet/pull/19596#discussion_r532692637,szha,2020-11-30 15:42:27,19595,19596,Algorithm design bug,1,"that said, I think fixing the bug is more urgent and I'm ok with merging it once CI passes"
"Yes, we can add more tests later. We should always try to add more tests to these the basic functionalities.",PrComment,https://github.com/apache/mxnet/pull/19596#discussion_r532895672,sxjscience,2020-11-30 20:52:07,19595,19596,Algorithm design bug,1,"Yes, we can add more tests later. We should always try to add more tests to these the basic functionalities."
I always had the impression that initialization with literal empty dict is preferred.,PrComment,https://github.com/apache/mxnet/pull/19812#discussion_r568136470,szha,2021-02-01 21:01:29,19811,19812,Test bug,0,I always had the impression that initialization with literal empty dict is preferred.
The only exception may be function / method arguments,PrComment,https://github.com/apache/mxnet/pull/19812#discussion_r568171085,leezu,2021-02-01 22:03:02,19811,19812,Test bug,0,The only exception may be function / method arguments
will change to literal,PrComment,https://github.com/apache/mxnet/pull/19812#discussion_r568199667,samskalicky,2021-02-01 22:55:48,19811,19812,Test bug,0,will change to literal
could you add a separate test for npx interface?,PrComment,https://github.com/apache/mxnet/pull/20129#discussion_r611247865,szha,2021-04-11 21:23:20,19586,20129,Processor bug,1,could you add a separate test for npx interface?
"AFAIK numpy concatenate does not use oneDNN. I believe this implementation is used: https://github.com/apache/incubator-mxnet/blob/master/src/operator/numpy/np_matrix_op.cc#L681. 
Should we add oneDNN support?",PrComment,https://github.com/apache/mxnet/pull/20129#discussion_r614140568,PawelGlomski-Intel,2021-04-15 14:51:37,19586,20129,Processor bug,1,AFAIK numpy concatenate does not use oneDNN. I believe this implementation is used: [url]#L681. Should we add oneDNN support?
"Since there shouldn't be functionality difference, I'd recommend making that decision based on expected performance.",PrComment,https://github.com/apache/mxnet/pull/20129#discussion_r614210811,szha,2021-04-15 16:18:11,19586,20129,Processor bug,1,"Since there shouldn't be functionality difference, I'd recommend making that decision based on expected performance."
How about moving this to line 595 above and avoid duplication of the nested ifs?,PrComment,https://github.com/apache/mxnet/pull/20146#discussion_r611868606,leezu,2021-04-12 18:42:35,20145,20146,Code bug,0,How about moving this to line 595 above and avoid duplication of the nested ifs?
"I think we need to add this compile def after https://github.com/apache/incubator-mxnet/blob/2cd1b4666d4e6d5df20bc139012061ef0d2e1a37/CMakeLists.txt#L656-L660. In fact I tried what you suggested and got into this error 
```
[2021-04-08T23:00:06.226Z] CMake Error at CMakeLists.txt:600 (target_compile_definitions):

[2021-04-08T23:00:06.226Z]   Cannot specify compile definitions for target ""mxnet"" which is not built by

[2021-04-08T23:00:06.226Z]   this project.

```",PrComment,https://github.com/apache/mxnet/pull/20146#discussion_r611928255,Zha0q1,2021-04-12 20:22:13,20145,20146,Code bug,0,I think we need to add this compile def after [url]#L656-L660. In fact I tried what you suggested and got into this error ``[code]``
"You're right. So you can consider add it after line 660, or move 656-660 to an earlier location in the file. It's not necessary to do it now.",PrComment,https://github.com/apache/mxnet/pull/20146#discussion_r611973124,leezu,2021-04-12 21:41:20,20145,20146,Code bug,0,"You're right. So you can consider add it after line 660, or move 656-660 to an earlier location in the file. It's not necessary to do it now."
"A question, since I do not really know - do we need to put `kWriteTo` here? I think it should be handled by the memory pass later on, right?",PrComment,https://github.com/apache/mxnet/pull/20462#discussion_r673472678,ptrendx,2021-07-20 20:33:54,20293,20462,Algorithm design bug,1,"A question, since I do not really know - do we need to put [code] here? I think it should be handled by the memory pass later on, right?"
"Yes, we need to put `kWriteTo` here. Because memory plan already happens in [SetBackwardGraph](https://github.com/apache/incubator-mxnet/blob/3480ba2c6df02bb907d3a975d354efa8697c4e71/src/imperative/cached_op.cc#L259) before this. Here we get the updated ref_count from the graph and modify the req_types based on the ref_count.  ",PrComment,https://github.com/apache/mxnet/pull/20462#discussion_r673515352,barry-jin,2021-07-20 21:46:18,20293,20462,Algorithm design bug,1,"Yes, we need to put [code] here. Because memory plan already happens in [SetBackwardGraph]([url]#L259) before this. Here we get the updated ref_count from the graph and modify the req_types based on the ref_count."
