TextContent,TextType,url,Creator,CreatedAt,IssueID,RelatedPrID,IssueCategory,IsMPLF,CleanedTextContent,SentimentScore
"@jsimsa Thanks for adding @alextp for the review!

@alextp Yes, multiple resources can be cleaned in parallel by calling  [ResourceMgr::Cleanup()](https://github.com/tensorflow/tensorflow/blob/master/tensorflow/core/framework/resource_mgr.cc#L220), which uses `tf_shared_lock`. The problem is that `ResourceMgr::Clear()` and `ResourceMgr::Cleanup()` can not be called at the same time.

In the above generator_data [case](https://github.com/tensorflow/tensorflow/pull/30102#issue-291325728), `ResourceMgr::Clear()` internally calls `ResourceMgr::Cleanup()` by `GeneratorDatasetOp::Dataset::Iterator::~Iterator()`. As [ResourceMgr::Clear()](https://github.com/tensorflow/tensorflow/blob/master/tensorflow/core/framework/resource_mgr.cc#L110) uses `metex_lock`, it causes the deadlock with `ResourceMgr::Cleanup()`.

The function names in this PR may be confusing. What this PR wants to do is that if `ResourceMgr::Clear()` is running and `ResourceMgr::Cleanup()` is called somehow (e.g. a deconstructor runs some captured instantiated functions, which call `ResourceMgr::Cleanup()` inside), then the call of `ResourceMgr::Cleanup()` will be skipped. In my understanding, when `ResourceMgr::Clear()` is running, the resources can not be added, so it may be ok to skip the call of `ResourceMgr::Cleanup()`.",PrComment,https://github.com/tensorflow/tensorflow/pull/30102#discussion_r297420883,feihugis,2019-06-25 22:34:16,29695,30102,Code bug,1,"@jsimsa Thanks for adding @alextp for the review! @alextp Yes, multiple resources can be cleaned in parallel by calling [ResourceMgr::Cleanup()]([url]#L220), which uses [code]. The problem is that [code] and [code] can not be called at the same time. In the above generator_data [case]([url]#issue-291325728), [code] internally calls [code] by [code]. As [ResourceMgr::Clear()]([url]#L110) uses [code], it causes the deadlock with [code]. The function names in this PR may be confusing. What this PR wants to do is that if [code] is running and [code] is called somehow (e.g. a deconstructor runs some captured instantiated functions, which call [code] inside), then the call of [code] will be skipped. In my understanding, when [code] is running, the resources can not be added, so it may be ok to skip the call of [code].",0
"Ok I think the thing I do not understand is why do we need to call cleanup here at all, instead of just removing a particular resource.",PrComment,https://github.com/tensorflow/tensorflow/pull/30102#discussion_r297713237,alextp,2019-06-26 14:55:39,29695,30102,Code bug,1,"Ok I think the thing I do not understand is why do we need to call cleanup here at all, instead of just removing a particular resource.",0
"@alextp Could you please give more explanation about ""just removing a particular resource""? 

`CleanUp()` is called here to remove the resources used when running the instantiated function. It is necessary to call `CleanUp()` for the normal cases (where the iterator of generator dataset reaches the end of sequence), since `ResourceMgr::Clear()` will not be called. For the special case mentioned above (the iterator does not reach the end of sequence and `ResourceMgr::Clear()` is called by session close()), we do not need to call `ResourceMgr::Cleanup()`. 

Basically, this PR wants to make `InstantiatedCapturedFunction::RunInstantiated()` handle this special case and also work on normal cases. I'm not sure if this kind of deadlock will happen somewhere else. If the change of ResourceMgr here does not make too much sense to other codes, I can try another approach. For example, `InstantiatedCapturedFunction::RunInstantiated(
    const std::vector<Tensor>& args, std::vector<Tensor>* rets)` is only used by `GeneratorDatasetOp::Dataset`, so we can change this function to handle the special case with no need of changing `ResourceMgr`.",PrComment,https://github.com/tensorflow/tensorflow/pull/30102#discussion_r297835632,feihugis,2019-06-26 19:42:57,29695,30102,Code bug,1,"@alextp Could you please give more explanation about ""just removing a particular resource""? [code] is called here to remove the resources used when running the instantiated function. It is necessary to call [code] for the normal cases (where the iterator of generator dataset reaches the end of sequence), since [code] will not be called. For the special case mentioned above (the iterator does not reach the end of sequence and [code] is called by session close()), we do not need to call [code]. Basically, this PR wants to make [code] handle this special case and also work on normal cases. I'm not sure if this kind of deadlock will happen somewhere else. If the change of ResourceMgr here does not make too much sense to other codes, I can try another approach. For example, [code] is only used by [code], so we can change this function to handle the special case with no need of changing [code].",0
"So cleanup takes a container name. Why do we have to clear an entire container instead of deleting a few specific resources?

This is what confuses me here.",PrComment,https://github.com/tensorflow/tensorflow/pull/30102#discussion_r297868920,alextp,2019-06-26 21:12:21,29695,30102,Code bug,1,So cleanup takes a container name. Why do we have to clear an entire container instead of deleting a few specific resources? This is what confuses me here.,-2
"In my understanding, the container (`ScopedStepContainer`) here is used for per-step resources. Once this step finishes, all resources in this step need to be removed.  ",PrComment,https://github.com/tensorflow/tensorflow/pull/30102#discussion_r297877695,feihugis,2019-06-26 21:38:41,29695,30102,Code bug,1,"In my understanding, the container ([code]) here is used for per-step resources. Once this step finishes, all resources in this step need to be removed.",0
Do we still need the per-step container?,PrComment,https://github.com/tensorflow/tensorflow/pull/30102#discussion_r297881756,alextp,2019-06-26 21:51:27,29695,30102,Code bug,1,Do we still need the per-step container?,0
"If we do, the right fix is to store somewhere that we need to run a cleanup operation and run it after we release the mutex.",PrComment,https://github.com/tensorflow/tensorflow/pull/30102#discussion_r297882011,alextp,2019-06-26 21:52:19,29695,30102,Code bug,1,"If we do, the right fix is to store somewhere that we need to run a cleanup operation and run it after we release the mutex.",0
"@alextp Thanks for the explanation! Got it now and I will try to implement the fix you suggest.
@jsimsa may know whether we need the per-step container here.",PrComment,https://github.com/tensorflow/tensorflow/pull/30102#discussion_r297890261,feihugis,2019-06-26 22:22:33,29695,30102,Code bug,1,@alextp Thanks for the explanation! Got it now and I will try to implement the fix you suggest. @jsimsa may know whether we need the per-step container here.,3
"Looking at the code base, `ScopedStepContainer` is used by ops that create resources whose life-time is scoped within a step and the method that is passed to the `ScopedStepContainer` constructor is used to cleanup these resources. However, the argument to the cleanup method is that name of the container (so that all resources it contains are cleaned up), not a resource handle.

It seems that the `ResourceMgr::Clear` does not expect that a destructor it triggers could in turn call methods on the `ResourceMgr` object.

I think a better way to fix this problem would be to modify `Clear` to move the contents of `containers_` to a temporary local variable under the mutex (and then perform that actual unref-ing and deallocation without holding the lock).",PrComment,https://github.com/tensorflow/tensorflow/pull/30102#discussion_r298299873,jsimsa,2019-06-27 17:58:53,29695,30102,Code bug,1,"Looking at the code base, [code] is used by ops that create resources whose life-time is scoped within a step and the method that is passed to the [code] constructor is used to cleanup these resources. However, the argument to the cleanup method is that name of the container (so that all resources it contains are cleaned up), not a resource handle. It seems that the [code] does not expect that a destructor it triggers could in turn call methods on the [code] object. I think a better way to fix this problem would be to modify [code] to move the contents of [code] to a temporary local variable under the mutex (and then perform that actual unref-ing and deallocation without holding the lock).",0
+1. Thanks @jsimsa! Will work it.,PrComment,https://github.com/tensorflow/tensorflow/pull/30102#discussion_r298314001,feihugis,2019-06-27 18:34:19,29695,30102,Code bug,1,+1. Thanks @jsimsa! Will work it.,5
"IMHO, comments like this one tend to become obsolete over time at which point they add little value (and potentially cause confusion).

I would simply say here that the we do the deallocation outside of the lock to avoid a potential deadlock in case any of the destructors access the resource manager.",PrComment,https://github.com/tensorflow/tensorflow/pull/30102#discussion_r298399442,jsimsa,2019-06-27 22:51:36,29695,30102,Code bug,1,"IMHO, comments like this one tend to become obsolete over time at which point they add little value (and potentially cause confusion). I would simply say here that the we do the deallocation outside of the lock to avoid a potential deadlock in case any of the destructors access the resource manager.",0
"Why do you create a copy here? When I suggested you move it, I meant the following:

```
void ResourceMgr::Clear() {
  std::unordered_map<string, Container*> tmp_containers;
  {
    mutex_lock l(mu_);
    tmp_containers = std::move(containers_);
  }
  for (const auto& p : tmp_containers) {
    for (const auto& q : *p.second) {
      q.second->Unref();
    }
    delete p.second;
  }
  tmp_containers.clear();
}
```",PrComment,https://github.com/tensorflow/tensorflow/pull/30102#discussion_r298400021,jsimsa,2019-06-27 22:54:26,29695,30102,Code bug,1,"Why do you create a copy here? When I suggested you move it, I meant the following: ``[code]``",-1
"Yes, this is better. Will change it. Thanks for the detailed codes!",PrComment,https://github.com/tensorflow/tensorflow/pull/30102#discussion_r298407737,feihugis,2019-06-27 23:33:31,29695,30102,Code bug,1,"Yes, this is better. Will change it. Thanks for the detailed codes!",4
"It looks like we should have also watched complex types here?
(context: https://github.com/tensorflow/tensorflow/issues/32774)",PrComment,https://github.com/tensorflow/tensorflow/pull/30107#discussion_r336323652,rryan,2019-10-18 05:19:16,28248,30107,Data bug,0,It looks like we should have also watched complex types here? (context: [url],0
This had been fixed in 507325c5b3fa5943485f3f994048fe7683e0f95d,PrComment,https://github.com/tensorflow/tensorflow/pull/30107#discussion_r341666972,jaingaurav,2019-11-01 17:11:55,28248,30107,Data bug,0,This had been fixed in 507325c5b3fa5943485f3f994048fe7683e0f95d,0
probably skip the dict check and use nest.flatten(vals)[0].shape[0] here.,PrComment,https://github.com/tensorflow/tensorflow/pull/30258#discussion_r301213747,qlzh727,2019-07-08 17:28:43,30122,30258,Version compatibility bug,0,probably skip the dict check and use nest.flatten(vals)[0].shape[0] here.,0
Should be test_dict_validation_input(),PrComment,https://github.com/tensorflow/tensorflow/pull/30258#discussion_r301213952,qlzh727,2019-07-08 17:29:13,30122,30258,Version compatibility bug,0,Should be test_dict_validation_input(),0
"I don't see the reason to mock the output, are u trying to validate any output here?",PrComment,https://github.com/tensorflow/tensorflow/pull/30258#discussion_r301214362,qlzh727,2019-07-08 17:30:08,30122,30258,Version compatibility bug,0,"I don't see the reason to mock the output, are u trying to validate any output here?",-1
"Thanks @qlzh727, the PR has been updated.",PrComment,https://github.com/tensorflow/tensorflow/pull/30258#discussion_r301823759,yongtang,2019-07-09 22:44:13,30122,30258,Version compatibility bug,0,"Thanks @qlzh727, the PR has been updated.",3
Updated.,PrComment,https://github.com/tensorflow/tensorflow/pull/30258#discussion_r301823842,yongtang,2019-07-09 22:44:33,30122,30258,Version compatibility bug,0,Updated.,0
Thanks for the comment. Removed.,PrComment,https://github.com/tensorflow/tensorflow/pull/30258#discussion_r301823926,yongtang,2019-07-09 22:44:53,30122,30258,Version compatibility bug,0,Thanks for the comment. Removed.,2
"The old implementation will break in the following case:
1. Finish the iteration of `FileWriterIterator` and save it using `SaveInternal()`
2. When restoring `FileIterator`, `FileIterator::RestoreInternal()` will create a `FileReaderIterator` instead of `FileWriterIterator`, but it is still restored based on the serialized data at the first step. 
3. Currently, the saving order in `FileWriterIterator::SaveInternal()` does not match with `FileReaderIterator::RestoreInternal()`.

This change makes `cur_index_ ` be saved before other elements in order to be compatible with [FileReaderIterator:: RestoreInternal()](https://github.com/tensorflow/tensorflow/blob/master/tensorflow/core/kernels/data/cache_dataset_ops.cc#L507). ",PrComment,https://github.com/tensorflow/tensorflow/pull/30825#discussion_r304674358,feihugis,2019-07-17 22:51:50,28798,30825,Code bug,1,"The old implementation will break in the following case: 1. Finish the iteration of [code] and save it using [code] 2. When restoring [code], [code] will create a [code] instead of [code], but it is still restored based on the serialized data at the first step. 3. Currently, the saving order in [code] does not match with [code]. This change makes [code] be saved before other elements in order to be compatible with [FileReaderIterator:: RestoreInternal()]([url]#L507).",0
can we log a warning if this fails?,PrComment,https://github.com/tensorflow/tensorflow/pull/30825#discussion_r304697297,aaudiber,2019-07-18 00:51:35,28798,30825,Code bug,1,can we log a warning if this fails?,0
same here,PrComment,https://github.com/tensorflow/tensorflow/pull/30825#discussion_r304697311,aaudiber,2019-07-18 00:51:40,28798,30825,Code bug,1,same here,0
does this not work in graph mode?,PrComment,https://github.com/tensorflow/tensorflow/pull/30825#discussion_r304722899,aaudiber,2019-07-18 03:36:39,28798,30825,Code bug,1,does this not work in graph mode?,0
